HHID,HHSIZE,VISITORS,HHSTRUCTURE,DWELLTYPE,OWNDWELL,YEARSLIVED,MONTHSLIVED,ADULTBIKES,KIDSBIKES,TOTALBIKES,ADULTBIKESUSED,KIDSBIKESUSED,TOTALBIKESUSED,CARS,FOURWDS,UTES,VANS,TRUCKS,MBIKES,OTHERVEHS,TOTALVEHS,HOMESLA,HOMELGA,ADHHWGT,WDHHWGT,WEHHWGT,HomeRegion,StationProx,Day_Type,SURVEY_PERIOD,HHINC_quintile
Y09H061438,2,0,2,1,1,24,5,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205506984,26980,86.8,132.4,0,1,3,1,2,2
Y09H061439,2,0,2,1,1,36,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,205506984,26980,68.6,104.6,0,1,3,1,2,2
Y09H061440,2,0,2,1,1,34,3,2,0,2,0,0,0,2,0,0,0,0,0,0,2,205506984,26980,73.7,112.3,0,1,3,1,2,2
Y09H061441,3,0,3,1,1,39,9,1,0,1,0,0,0,1,0,0,0,0,0,0,1,205506984,26980,78.8,0,233.5,1,2,2,2,4
Y09H061442,1,0,1,1,1,16,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205506984,26980,100.7,0,298.4,1,2,2,2,1
Y09H061502,4,0,3,1,2,21,11,4,2,6,0,0,0,3,1,0,0,0,0,0,4,205554412,24410,86.4,121,0,1,2,1,2,5
Y09H061503,5,0,3,1,2,16,6,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205554412,24410,84.2,117.9,0,1,2,1,2,3
Y09H061504,1,0,1,1,2,7,4,1,0,1,0,0,0,1,0,0,0,0,0,0,1,205554412,24410,66.5,93.2,0,1,2,1,2,1
Y09H061505,5,0,3,1,2,13,4,1,3,4,0,3,3,2,0,0,0,0,0,0,2,205554412,24410,71.4,100.1,0,1,2,1,2,4
Y09H061506,1,0,1,3,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205554412,24410,42.4,0,151.5,1,2,2,2,1
Y09H061507,2,0,2,1,1,10,10,2,0,2,0,0,0,1,0,0,0,0,0,0,1,205554412,24410,154.7,0,567.8,1,2,2,2,5
Y09H061508,2,0,2,1,2,27,4,0,0,0,0,0,0,1,1,0,0,0,0,0,2,205554412,24410,90.2,126.3,0,1,2,1,2,3
Y09H061510,1,0,1,1,1,50,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205554412,24410,133.4,183.5,0,1,2,1,2,1
Y09H061512,1,0,1,3,3,4,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205554412,24410,73.9,91.5,0,1,2,1,2,1
Y09H061513,5,0,5,1,2,19,10,7,0,7,0,0,0,3,1,0,0,0,0,0,4,205554412,24410,76.4,0,266.5,1,2,2,2,4
Y09H061514,4,1,3,1,2,41,9,3,0,3,0,0,0,4,1,0,0,0,0,0,5,205554412,24410,97.6,0,340.6,1,2,2,2,4
Y09H061515,3,0,4,3,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205554412,24410,93.3,115.5,0,1,2,1,2,3
Y09H061517,3,0,4,1,2,10,4,1,0,1,1,0,1,2,0,0,0,0,0,0,2,205554412,24410,84.2,117.9,0,1,2,1,2,5
Y09H061518,2,0,2,3,2,3,11,1,0,1,0,0,0,2,0,0,0,0,0,0,2,205554412,24410,35.5,54.5,0,1,2,1,2,5
Y09H061519,1,0,1,1,1,4,6,1,0,1,0,0,0,2,0,0,0,0,0,0,2,205554412,24410,113.2,155.7,0,1,2,1,2,1
Y09H061520,2,0,4,1,1,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205554412,24410,121,0,444.3,1,2,2,2,2
Y09H061523,3,0,3,1,2,6,10,2,0,2,0,0,0,1,0,0,0,0,0,0,1,205554412,24410,86.4,121,0,1,2,1,2,2
Y09H061524,4,0,3,1,2,16,6,2,2,4,0,2,2,1,1,0,0,1,0,0,3,205554412,24410,84.2,117.9,0,1,2,1,2,4
Y09H061526,1,1,1,1,1,18,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205554412,24410,113.2,155.7,0,1,2,1,2,3
Y09H061531,2,0,2,1,1,7,6,0,0,0,0,0,0,1,1,0,0,0,0,0,2,205554412,24410,133.4,183.5,0,1,2,1,2,3
Y09H061533,1,1,1,1,1,10,0,1,1,2,0,0,0,1,1,0,0,0,0,0,2,205554412,24410,113.2,155.7,0,1,2,1,2,3
Y09H061534,2,0,2,1,1,40,10,2,0,2,0,0,0,0,1,0,0,0,0,1,2,205554412,24410,121,0,444.3,1,2,2,2,2
Y09H061536,2,0,2,1,1,17,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,205554412,24410,142.9,196.5,0,1,2,1,2,4
Y09H061538,3,0,3,1,2,4,1,3,0,3,0,0,0,2,0,0,0,0,0,0,2,205554412,24410,84.2,117.9,0,1,2,1,2,5
Y09H061539,2,0,2,1,2,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,205554412,24410,66.5,93.2,0,1,2,1,2,5
Y09H061540,1,0,1,1,1,51,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205554412,24410,113.2,155.7,0,1,2,1,2,1
Y09H061542,4,0,3,1,2,42,1,2,2,4,0,0,0,1,0,1,0,0,0,0,2,205554412,24410,97.6,0,340.6,1,2,2,2,5
Y09H061602,2,0,4,3,3,2,4,0,2,2,0,2,2,1,0,0,0,0,0,0,1,205554412,24410,89.4,110.7,0,1,1,1,2,3
Y09H061604,5,0,3,3,3,1,10,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205554412,24410,68.8,85.2,0,1,1,1,2,4
Y09H061605,2,0,2,3,1,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205554412,24410,39.6,55,0,1,1,1,2,4
Y09H061607,1,0,1,3,2,1,6,1,0,1,0,0,0,3,0,0,0,0,0,0,3,205554412,24410,52.2,0,147.3,1,1,2,2,2
Y09H061608,1,0,1,1,2,6,2,0,0,0,0,0,0,1,0,1,0,0,0,0,2,205554412,24410,90.2,126.3,0,1,1,1,2,2
Y09H061611,5,0,3,1,2,5,7,3,3,6,1,2,3,2,0,0,0,0,0,0,2,205554412,24410,66.5,93.2,0,1,2,1,2,5
Y09H061612,2,0,2,1,2,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205554412,24410,71.4,100.1,0,1,2,1,2,4
Y09H061613,1,0,1,3,1,14,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205554412,24410,42.4,0,151.5,1,1,2,2,1
Y09H061614,1,0,1,3,1,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205554412,24410,54.1,0,193.6,1,1,2,2,1
Y09H061615,1,0,1,1,1,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205554412,24410,142.9,196.5,0,1,2,1,2,1
Y09H061618,4,0,4,1,2,10,5,0,0,0,0,0,0,2,0,1,0,0,0,0,3,205554412,24410,66.5,93.2,0,1,1,1,2,4
Y09H061619,1,0,1,1,2,12,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205554412,24410,71.4,100.1,0,1,1,1,2,2
Y09H061622,1,0,1,2,1,2,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205554412,24410,50,69.4,0,1,1,1,2,1
Y09H061623,2,0,2,2,3,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,2,205554412,24410,89.4,110.7,0,1,1,1,2,5
Y09H061625,4,0,3,1,2,2,3,0,1,1,0,1,1,1,1,0,0,0,0,0,2,205554412,24410,66.5,93.2,0,1,1,1,2,5
Y09H061626,2,0,2,3,3,2,11,2,2,4,0,0,0,2,1,0,0,0,0,0,3,205554412,24410,73.9,91.5,0,1,1,1,2,3
Y09H061627,4,0,3,1,2,13,3,2,0,2,0,0,0,1,1,0,0,0,0,0,2,205554412,24410,76.4,0,266.5,1,1,2,2,4
Y09H061628,3,0,5,3,2,1,10,2,0,2,0,0,0,2,0,0,0,0,0,0,2,205554412,24410,52.2,0,147.3,1,1,2,2,4
Y09H061629,1,0,1,3,1,12,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205554412,24410,50,69.4,0,1,1,1,2,1
Y09H061630,1,0,1,1,1,11,7,1,0,1,0,0,0,1,0,0,0,0,0,0,1,205554412,24410,136.9,188.3,0,1,1,1,2,1
Y09H061632,3,0,3,1,2,5,8,2,0,2,0,0,0,1,1,0,0,0,0,0,2,205554412,24410,66.5,93.2,0,1,1,1,2,4
Y09H061633,1,0,1,3,3,10,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,205554412,24410,73.9,91.5,0,1,1,1,2,2
Y09H061634,5,0,3,1,2,22,11,3,0,3,1,0,1,1,1,0,0,0,0,0,2,205554412,24410,76.4,0,266.5,1,1,2,2,4
Y09H061638,2,0,2,2,3,2,9,0,0,0,0,0,0,0,1,1,0,0,0,0,2,205554412,24410,87.1,107.8,0,1,2,1,2,4
Y09H061640,4,0,3,1,2,9,11,0,2,2,0,2,2,2,0,0,0,0,0,0,2,205554412,24410,71.4,100.1,0,1,2,1,2,4
Y09H061641,3,2,3,1,2,10,6,2,1,3,0,1,1,0,1,1,0,0,0,0,2,205554412,24410,76.4,0,266.5,1,2,2,2,3
Y09H061642,2,0,2,1,3,1,2,2,0,2,0,0,0,1,0,0,1,0,0,0,2,205554412,24410,151.1,0,639.9,1,1,2,2,4
Y09H061702,1,0,1,1,1,1,4,1,0,1,1,0,1,1,0,0,0,0,0,0,1,205506981,26980,134.3,195.2,0,1,2,1,2,1
Y09H061704,2,0,2,1,1,10,11,1,0,1,0,0,0,2,0,0,0,0,0,0,2,205506981,26980,103.5,150.4,0,1,2,1,2,5
Y09H061705,2,0,2,1,1,46,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205506981,26980,111.1,161.4,0,1,2,1,2,1
Y09H061706,2,0,4,1,2,13,6,2,0,2,0,0,0,1,0,0,0,0,0,0,1,205506981,26980,188.4,0,587.8,1,2,2,2,3
Y09H061708,2,0,2,1,1,34,3,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205506981,26980,140.2,203.8,0,1,2,1,2,1
Y09H061710,4,0,3,1,2,17,2,2,0,2,0,0,0,2,0,0,0,0,0,0,2,205506981,26980,207.6,321.9,0,1,2,1,2,3
Y09H061711,2,0,2,1,1,38,11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,205506981,26980,103.5,150.4,0,1,2,1,2,2
Y09H061712,3,0,5,1,1,49,8,2,0,2,0,0,0,2,1,0,0,0,0,0,3,205506981,26980,111.1,161.4,0,1,2,1,2,1
Y09H061713,3,0,3,1,1,19,6,0,0,0,0,0,0,1,1,0,1,0,0,0,3,205506981,26980,118.8,0,423.5,1,2,2,2,4
Y09H061716,2,2,5,1,1,1,7,1,0,1,0,0,0,1,0,0,0,0,0,0,1,205506981,26980,134.3,195.2,0,1,2,1,2,2
Y09H061718,4,0,3,1,1,9,11,2,2,4,0,2,2,0,2,0,0,0,0,0,2,205506981,26980,103.5,150.4,0,1,2,1,2,5
Y09H061720,1,0,1,1,1,46,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205506981,26980,118.8,0,423.5,1,2,2,2,1
Y09H061721,1,0,1,1,1,48,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205506981,26980,112.9,0,402.4,1,2,2,2,1
Y09H061722,6,0,3,1,2,6,4,3,4,7,2,3,5,1,1,0,0,0,0,0,2,205506981,26980,222.4,344.7,0,1,2,1,2,5
Y09H061724,3,0,3,1,2,4,0,2,1,3,0,1,1,2,0,0,0,0,0,0,2,205506981,26980,207.6,321.9,0,1,2,1,2,5
Y09H061728,3,0,4,1,2,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,205506981,26980,179,0,558.5,1,2,2,2,1
Y09H061730,4,0,3,1,2,2,11,2,1,3,1,1,2,1,1,0,0,0,0,0,2,205506981,26980,213.1,330.3,0,1,2,1,2,5
Y09H061731,1,0,1,1,2,11,11,1,0,1,0,0,0,1,0,0,0,0,0,0,1,205506981,26980,207.6,321.9,0,1,2,1,2,3
Y09H061735,2,0,2,1,2,4,6,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205506981,26980,179,0,558.5,1,2,2,2,5
Y09H061736,5,0,5,1,2,5,4,0,2,2,0,0,0,2,0,0,0,0,0,0,2,205506981,26980,222.4,344.7,0,1,2,1,2,5
Y09H061738,2,0,2,1,1,9,9,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205506981,26980,130.9,190.3,0,1,2,1,2,2
Y09H061740,4,0,3,1,2,20,0,1,2,3,0,1,1,1,1,0,0,0,0,0,2,205506981,26980,176.2,273.1,0,1,2,1,2,5
Y09H061802,1,0,1,1,2,3,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,205554411,24410,83.2,119.5,0,1,2,1,2,3
Y09H061803,3,0,3,1,2,12,10,0,2,2,0,2,2,0,2,0,0,0,1,0,3,205554411,24410,86.8,124.6,0,1,3,1,2,3
Y09H061805,5,0,3,1,2,21,4,1,1,2,0,0,0,2,0,0,0,0,0,0,2,205554411,24410,75.8,108.8,0,1,3,1,2,4
Y09H061806,6,0,3,1,1,9,6,2,3,5,1,2,3,2,0,0,0,0,0,0,2,205554411,24410,107.5,0,340.4,1,3,2,2,4
Y09H061808,4,1,3,1,2,10,5,1,2,3,0,2,2,1,1,0,0,0,0,0,2,205554411,24410,69.6,99.9,0,1,2,1,2,5
Y09H061811,3,2,3,1,3,3,6,0,5,5,0,3,3,2,0,0,0,0,0,0,2,205554411,24410,131.3,197.9,0,1,2,1,2,2
Y09H061815,2,0,2,1,2,1,10,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205554411,24410,69.6,99.9,0,1,2,1,2,4
Y09H061817,4,0,5,1,2,35,5,2,1,3,0,1,1,1,1,1,0,0,0,0,3,205554411,24410,86.8,124.6,0,1,2,1,2,5
Y09H061818,3,0,3,1,2,13,2,0,1,1,0,1,1,2,0,0,0,0,0,0,2,205554411,24410,82.8,118.8,0,1,2,1,2,3
Y09H061821,1,0,1,1,2,2,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205554411,24410,73.4,0,237.8,1,3,2,2,1
Y09H061822,3,0,3,1,2,30,10,0,0,0,0,0,0,2,0,0,1,0,0,0,3,205554411,24410,69.6,99.9,0,1,2,1,2,4
Y09H061823,1,0,1,1,1,7,4,2,0,2,1,0,1,1,0,0,0,0,0,0,1,205554411,24410,101.9,147.7,0,1,2,1,2,2
Y09H061824,4,0,3,1,3,18,7,2,0,2,0,0,0,2,0,0,0,0,0,0,2,205554411,24410,137.7,207.5,0,1,2,1,2,5
Y09H061825,5,0,3,1,2,4,5,1,3,4,0,0,0,2,0,0,0,0,0,0,2,205554411,24410,82.8,118.8,0,1,2,1,2,5
Y09H061826,3,0,3,1,1,29,10,0,0,0,0,0,0,1,2,0,0,0,0,0,3,205554411,24410,92.8,134.5,0,1,3,1,2,4
Y09H061827,4,0,3,1,2,30,1,2,0,2,0,0,0,2,2,0,0,1,0,0,5,205554411,24410,87.7,0,284.4,1,3,2,2,3
Y09H061828,4,0,3,1,3,1,3,2,2,4,0,0,0,2,0,0,0,0,0,0,2,205554411,24410,116.4,0,336.3,1,3,2,2,5
Y09H061829,1,0,1,1,1,47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,205554411,24410,85.2,123.5,0,1,3,1,2,1
Y09H061830,5,0,3,1,2,9,10,1,1,2,0,0,0,0,1,0,1,0,0,0,2,205554411,24410,83.2,119.5,0,1,3,1,2,4
Y09H061831,3,0,4,1,2,11,4,1,1,2,0,1,1,2,0,0,0,0,2,0,4,205554411,24410,86.8,124.6,0,1,2,1,2,5
Y09H061832,2,0,2,1,1,13,11,0,0,0,0,0,0,1,1,0,0,0,0,0,2,205554411,24410,101.4,146.9,0,1,3,1,2,2
Y09H061833,2,0,2,1,2,9,6,0,0,0,0,0,0,1,1,0,0,0,0,0,2,205554411,24410,75.8,108.8,0,1,3,1,2,4
Y09H061834,2,0,2,1,1,24,3,2,0,2,0,0,0,1,1,0,0,0,0,0,2,205554411,24410,107.5,0,340.4,1,2,2,2,5
Y09H061836,2,0,4,1,2,31,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205554411,24410,69.6,99.9,0,1,2,1,2,3
Y09H061838,3,4,3,1,1,29,6,2,0,2,0,0,0,2,1,0,0,0,0,0,3,205554411,24410,106.3,154,0,1,3,1,2,4
Y09H061839,1,0,1,1,2,8,4,0,0,0,0,0,0,2,0,1,0,1,0,0,4,205554411,24410,82.8,118.8,0,1,3,1,2,3
Y09H061840,1,0,1,1,1,8,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205554411,24410,92.8,134.5,0,1,2,1,2,4
Y09H061841,4,0,3,1,2,4,6,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205554411,24410,87.7,0,284.4,1,2,2,2,4
Y09H061842,2,0,2,1,2,10,3,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205554411,24410,73.4,0,237.8,1,2,2,2,4
Y09H061902,2,0,2,2,2,3,6,3,0,3,0,0,0,2,0,0,0,0,0,0,2,205451111,21110,275,283.9,0,1,2,1,2,5
Y09H061905,5,0,3,1,1,9,1,5,1,6,1,1,2,1,1,0,0,0,0,0,2,205451111,21110,126,169.5,0,1,1,1,2,5
Y09H061906,5,0,3,1,2,4,10,4,0,4,0,0,0,0,1,0,0,0,0,0,1,205451111,21110,114.5,0,332,1,1,2,2,5
Y09H061907,1,0,1,1,1,35,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205451111,21110,122,0,521.5,1,1,2,2,1
Y09H061908,4,0,3,1,3,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205451111,21110,131.1,165.4,0,1,1,1,2,5
Y09H061909,4,0,3,1,2,7,10,3,0,3,0,0,0,1,2,0,0,0,0,0,3,205451111,21110,108.6,170.6,0,1,1,1,2,5
Y09H061912,3,0,3,1,2,3,6,2,1,3,1,1,2,1,1,0,0,0,0,0,2,205451111,21110,98.9,155.4,0,1,2,1,2,5
Y09H061913,2,0,2,1,1,15,4,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205451111,21110,145.8,0,623.6,1,2,2,2,5
Y09H061914,1,0,1,1,4,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205451111,21110,138.3,0,756.1,1,1,2,2,1
Y09H061916,4,0,3,1,1,13,11,2,2,4,0,2,2,1,1,0,0,0,0,0,2,205451111,21110,138.3,186.1,0,1,1,1,2,5
Y09H061917,5,0,3,1,3,1,6,4,1,5,3,1,4,2,0,0,0,0,0,0,2,205451111,21110,163.5,206.3,0,1,1,1,2,5
Y09H061918,1,0,1,1,1,19,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205451111,21110,137.6,185.1,0,1,1,1,2,3
Y09H061925,1,0,1,1,1,10,11,1,0,1,0,0,0,1,0,0,0,0,0,0,1,205451111,21110,137.6,185.1,0,1,1,1,2,1
Y09H061927,2,0,2,2,1,13,11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,205451111,21110,152.2,0,332.9,1,1,2,2,5
Y09H061928,4,0,3,1,1,8,7,0,0,0,0,0,0,3,0,0,0,0,0,0,3,205451111,21110,122,0,521.5,1,1,2,2,5
Y09H061937,2,0,2,1,1,19,10,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205451111,21110,138.3,186.1,0,1,2,1,2,4
Y09H061938,3,0,3,1,2,1,7,2,0,2,0,0,0,1,1,0,0,0,0,0,2,205451111,21110,113.3,177.9,0,1,2,1,2,1
Y09H061941,4,0,3,1,1,23,7,3,0,3,2,0,2,4,0,0,0,0,0,0,4,205451111,21110,145.8,0,623.6,1,1,2,2,5
Y09H061942,4,0,3,1,2,8,2,4,0,4,0,0,0,1,0,0,0,0,0,0,1,205451111,21110,95.7,0,277.7,1,1,2,2,5
Y09H062001,2,0,2,2,2,3,6,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205451113,21110,69.9,107.3,0,1,2,1,2,5
Y09H062002,4,0,3,2,1,7,9,2,2,4,0,2,2,1,1,0,0,0,0,0,2,205451113,21110,65.2,100,0,1,2,1,2,2
Y09H062004,1,0,1,3,1,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205451113,21110,64.9,99.5,0,1,2,1,2,2
Y09H062005,1,0,1,3,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205451113,21110,59.4,91.1,0,1,2,1,2,2
Y09H062006,2,0,2,3,1,38,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205451113,21110,68.7,0,194.1,1,2,2,2,4
Y09H062007,4,0,3,1,2,4,9,1,1,2,1,0,1,1,0,0,0,0,0,0,1,205451113,21110,163.3,0,512.5,1,2,2,2,5
Y09H062008,2,0,2,2,1,10,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,205451113,21110,54.5,83.6,0,1,2,1,2,3
Y09H062013,1,0,1,3,1,3,0,2,2,4,0,0,0,1,0,0,0,0,0,0,1,205451113,21110,68.7,0,194.1,1,2,2,2,1
Y09H062016,1,0,1,3,3,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205451113,21110,134.5,188,0,1,2,1,2,2
Y09H062017,1,0,1,3,3,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205451113,21110,140.3,196.1,0,1,2,1,2,1
Y09H062019,2,0,2,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205451113,21110,122.5,171.2,0,1,2,1,2,4
Y09H062021,1,1,1,3,3,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205451113,21110,118.6,0,416,1,2,2,2,3
Y09H062022,2,0,4,3,3,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205451113,21110,112.5,157.2,0,1,2,1,2,5
Y09H062025,1,0,1,3,3,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205451113,21110,133.8,187,0,1,2,1,2,1
Y09H062027,1,0,1,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205451113,21110,141.8,0,497.4,1,2,2,2,1
Y09H062028,1,0,1,3,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205451113,21110,118.6,0,416,1,2,2,2,1
Y09H062030,2,0,2,3,3,2,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205451113,21110,134.5,188,0,1,2,1,2,2
Y09H062031,1,0,1,3,2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205451113,21110,87.2,133.8,0,1,2,1,2,5
Y09H062034,1,0,1,3,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205451113,21110,88.2,0,249,1,2,2,2,3
Y09H062035,1,0,1,3,2,3,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,205451113,21110,73.8,0,208.2,1,2,2,2,3
Y09H062038,1,0,1,3,3,0,8,1,0,1,0,0,0,1,0,0,0,0,0,0,1,205451113,21110,140.3,196.1,0,1,2,1,2,2
Y09H062039,2,0,2,1,1,22,4,0,0,0,0,0,0,1,1,0,0,0,0,0,2,205451113,21110,101.8,153.1,0,1,2,1,2,3
Y09H062101,8,0,5,1,1,23,8,4,4,8,0,2,2,6,0,0,0,0,0,0,6,205554412,24410,109,150,0,1,2,1,2,5
Y09H062106,2,0,2,1,2,1,0,2,0,2,0,0,0,2,0,0,0,0,0,0,2,205554412,24410,86.8,0,302.7,1,2,2,2,3
Y09H062107,4,0,3,1,2,6,1,2,2,4,0,0,0,1,0,0,0,0,0,0,1,205554412,24410,72.6,0,253.2,1,2,2,2,5
Y09H062108,3,0,3,1,2,4,0,2,0,2,0,0,0,1,0,0,0,0,0,0,1,205554412,24410,68.8,96.4,0,1,2,1,2,4
Y09H062109,3,0,5,1,3,0,4,1,0,1,1,0,1,3,0,0,0,0,0,0,3,205554412,24410,127.4,167.5,0,1,2,1,2,4
Y09H062110,2,0,4,1,2,10,11,2,0,2,1,0,1,1,0,0,0,0,0,0,1,205554412,24410,85.9,120.3,0,1,2,1,2,3
Y09H062113,2,0,4,2,2,5,10,2,1,3,0,0,0,1,0,0,0,0,0,0,1,205554412,24410,46.4,0,130.9,1,2,2,2,3
Y09H062115,2,0,2,2,1,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,205554412,24410,38.2,53,0,1,2,1,2,1
Y09H062116,5,0,3,1,2,10,7,1,4,5,0,0,0,2,0,0,0,0,0,0,2,205554412,24410,82.3,115.3,0,1,2,1,2,4
Y09H062117,2,0,4,1,1,9,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205554412,24410,136,187.1,0,1,2,1,2,2
Y09H062118,4,0,3,1,3,1,2,5,1,6,2,0,2,3,0,0,0,0,0,0,3,205554412,24410,126.7,166.6,0,1,2,1,2,2
Y09H062123,1,0,1,1,2,1,11,1,0,1,0,0,0,1,1,0,0,0,0,0,2,205554412,24410,82.3,115.3,0,1,2,1,2,4
Y09H062125,5,0,3,1,2,13,2,3,1,4,2,1,3,1,1,0,0,0,0,0,2,205554412,24410,81.9,114.7,0,1,2,1,2,3
Y09H062127,3,0,3,1,2,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,205554412,24410,86.8,0,302.7,1,2,2,2,5
Y09H062128,1,0,1,3,1,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205554412,24410,40.2,0,143.9,1,2,2,2,1
Y09H062129,1,0,1,3,1,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205554412,24410,38.2,53,0,1,2,1,2,1
Y09H062130,3,0,3,1,2,2,10,1,1,2,1,0,1,0,1,0,0,0,0,0,1,205554412,24410,82.3,115.3,0,1,2,1,2,2
Y09H062133,2,0,2,3,1,9,11,2,0,2,0,0,0,1,0,0,0,0,0,0,1,205554412,24410,41.6,57.7,0,1,2,1,2,2
Y09H062134,1,0,1,3,1,10,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205554412,24410,48.1,0,172.1,1,2,2,2,1
Y09H062136,2,0,2,3,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205554412,24410,38.2,53,0,1,2,1,2,2
Y09H062140,5,0,3,1,1,6,5,2,3,5,1,3,4,2,0,0,0,0,0,0,2,205554412,24410,118.8,163.4,0,1,2,1,2,5
Y09H062141,2,1,5,1,3,1,1,2,0,2,2,0,2,1,0,0,0,0,0,0,1,205554412,24410,134.3,0,568.7,1,2,2,2,2
Y09H062201,3,0,3,1,1,45,4,0,0,0,0,0,0,1,1,0,0,0,0,0,2,205506985,26980,82.8,113.2,0,1,3,1,2,2
Y09H062204,2,0,4,1,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205506985,26980,278.8,364.1,0,1,3,1,2,2
Y09H062205,2,0,2,1,2,4,3,2,0,2,0,0,0,1,1,0,0,0,0,0,2,205506985,26980,173.5,304.3,0,1,3,1,2,5
Y09H062208,2,0,2,3,2,2,11,1,0,1,0,0,0,1,0,0,0,0,0,0,1,205506985,26980,124.3,126.2,0,1,3,1,2,4
Y09H062209,1,0,1,3,2,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205506985,26980,133.6,135.7,0,1,3,1,2,3
Y09H062212,2,0,2,1,3,10,2,0,0,0,0,0,0,1,1,0,0,0,0,0,2,205506985,26980,353.5,461.6,0,1,3,1,2,3
Y09H062213,2,0,2,1,3,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205506985,26980,373.5,0,1878.6,1,3,2,2,4
Y09H062214,3,0,5,1,3,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205506985,26980,349.4,0,1757,1,3,2,2,3
